iter	Logloss
129	0.3678225037
130	0.36770355
131	0.3675239947
132	0.3672918272
133	0.3669620251
134	0.3667752365
135	0.3666090624
136	0.3664262302
137	0.3662041178
138	0.3659305116
139	0.3657108775
140	0.3654670497
141	0.3653864945
142	0.3651580509
143	0.3648688033
144	0.3646027373
145	0.3643436811
146	0.3640122359
147	0.3638251119
148	0.363677578
149	0.3634343048
150	0.3631218798
151	0.3628511636
152	0.3625394089
153	0.362395306
154	0.3621832441
155	0.3619852446
156	0.3617586985
157	0.3615086469
158	0.3612981934
159	0.3611642572
160	0.3608202578
161	0.3603449594
162	0.3602575997
163	0.3599795626
164	0.3597526478
165	0.3596334638
166	0.3593692483
167	0.3592486668
168	0.3590546443
169	0.3588178139
170	0.3585358482
171	0.3583585612
172	0.3582593312
173	0.3580578364
174	0.3579339843
175	0.3577836543
176	0.3574779459
177	0.3573425313
178	0.3572600998
179	0.3570962387
180	0.3568754128
181	0.3567020288
182	0.3565190878
183	0.3563455897
184	0.3561743314
185	0.3560056416
186	0.3557840877
187	0.3555236714
188	0.3553441238
189	0.3552618497
190	0.3551933871
191	0.3551562596
192	0.3550143484
193	0.354882222
194	0.3546531963
195	0.3544875529
196	0.3542548076
197	0.3541882609
198	0.3540733023
199	0.3538695142
200	0.3536413883
201	0.3534512361
202	0.3533508278
203	0.3531601226
204	0.353070302
205	0.3529578711
206	0.3527155742
207	0.3526869573
208	0.3525580557
209	0.3523891524
210	0.3521939234
211	0.3519909948
212	0.3517774978
213	0.351673839
214	0.3514311146
215	0.3512848644
216	0.3510873746
217	0.3509354591
218	0.3508400486
219	0.3506864808
220	0.3505820309
221	0.3505394827
222	0.3502980196
223	0.3501919562
224	0.3500529039
225	0.3498972617
226	0.3498158553
227	0.3497306247
228	0.3496036563
229	0.3494045518
230	0.3492795661
231	0.3491842701
232	0.3490522822
233	0.3487865086
234	0.3486932101
235	0.3484009309
236	0.348342574
237	0.3482386975
238	0.3481013607
239	0.3480331762
240	0.347772271
241	0.3475055272
242	0.3473970583
243	0.3472084294
244	0.3469625284
245	0.346744006
246	0.3466438741
247	0.3465807653
248	0.3464478566
249	0.3462767244
250	0.3461972049
251	0.3459975002
252	0.3459041581
253	0.345817945
254	0.3457642263
255	0.3457276027
256	0.3455450541
257	0.3453471626
258	0.3452651867
259	0.345200132
260	0.3450075612
261	0.3449445159
262	0.3448427975
263	0.3447849868
264	0.3446662802
265	0.3446216576
266	0.3445301449
267	0.3444152294
268	0.344364221
269	0.3441681782
270	0.3439878529
271	0.3438656772
272	0.3436511176
273	0.3435750238
274	0.3435160219
275	0.343430703
276	0.3432993102
277	0.3432065872
278	0.3430641767
279	0.3430097819
280	0.3429278946
281	0.3427775117
282	0.3426174034
283	0.342596222
284	0.3425069424
285	0.3424235257
286	0.3423455676
287	0.3422335298
288	0.342144839
289	0.3418880283
290	0.3418416918
291	0.3417392099
292	0.341697188
293	0.3415827223
294	0.3414258099
295	0.3412809979
296	0.3411308696
297	0.3410227405
298	0.3409162827
299	0.3408069875
300	0.340578382
301	0.3404626735
302	0.3403436471
303	0.3401717973
304	0.3400812865
305	0.340004259
306	0.3399796437
307	0.3398477995
308	0.3397959659
309	0.339640605
310	0.3395685008
311	0.339377254
312	0.3392670107
313	0.3391856787
314	0.3391431454
315	0.3390398288
316	0.3390107786
317	0.3388785664
318	0.3386846476
319	0.3384555376
320	0.3383057811
321	0.3382090191
322	0.3381660367
323	0.3381090712
324	0.3380309861
325	0.3379281203
326	0.337765129
327	0.337711726
328	0.3376913652
329	0.3375292175
330	0.3374521497
331	0.3374042195
332	0.3372464789
333	0.3369961329
334	0.3368753606
335	0.3366656026
336	0.3366375821
337	0.3365166704
338	0.3364897934
339	0.3364323026
340	0.3362989132
341	0.3359520636
342	0.3358593504
343	0.3357431706
344	0.3355895815
345	0.3355637423
346	0.3355305479
347	0.3354981238
348	0.3353687184
349	0.3352146642
350	0.3351772637
351	0.3351620743
352	0.3351318576
353	0.3350437082
354	0.334869345
355	0.3345254813
356	0.334355437
357	0.3342607625
358	0.3340739218
359	0.3339552693
360	0.3338860024
361	0.3338279465
362	0.3337218519
363	0.3335562324
364	0.3334859047
365	0.333299104
366	0.3330478581
367	0.3329971123
368	0.3328878154
369	0.3328474294
370	0.3327765446
371	0.3327650878
372	0.3325539014
373	0.3324233516
374	0.3322164128
375	0.3321805905
376	0.3320272091
377	0.3318814297
378	0.331868365
379	0.3316513673
380	0.3315511437
381	0.3314653013
382	0.331274552
383	0.3312087744
384	0.3311738481
385	0.3311121134
386	0.3310988895
387	0.3309846963
388	0.3308490081
389	0.3307707476
390	0.3307116893
391	0.3306167447
392	0.3306043373
393	0.3305853227
394	0.3305597636
395	0.3304237994
396	0.330346735
397	0.3303092545
398	0.3300091513
399	0.3296964234
400	0.3296883155
401	0.3296438821
402	0.3293826516
403	0.3293134352
404	0.3292438882
405	0.3290939762
406	0.3290692244
407	0.3290107591
408	0.3289186129
409	0.3288811445
410	0.3287335413
411	0.3286007758
412	0.3285870626
413	0.3285176857
414	0.3285028761
415	0.3284366079
416	0.3283193486
417	0.3281453911
418	0.3280220529
419	0.3277381372
420	0.3276730031
421	0.3276292365
422	0.3273911461
423	0.3272956594
424	0.3272672473
425	0.32712966
426	0.3270117999
427	0.3268735917
428	0.3268218542
429	0.32680909
430	0.3266520475
431	0.3264710949
432	0.3263953183
433	0.3263228041
434	0.3261213963
435	0.3259103402
436	0.3258966116
437	0.325789343
438	0.3256532061
439	0.3254059894
440	0.3253226731
441	0.3250642703
442	0.3249527756
443	0.3248100387
444	0.3246827838
445	0.3246295087
446	0.3245803558
447	0.3243980075
448	0.3242659121
449	0.3241636789
450	0.3241347871
451	0.3240318559
452	0.3238937895
453	0.323846738
454	0.3236095656
455	0.3235366759
456	0.3233264466
457	0.3232266215
458	0.3231542401
459	0.3229563111
460	0.3228594066
461	0.3226693449
462	0.3226014031
463	0.3225646587
464	0.3223430637
465	0.3223228048
466	0.3222447627
467	0.3222244891
468	0.3221749426
469	0.3220647372
470	0.322003004
471	0.3219602713
472	0.3217980221
473	0.3216578707
474	0.3216230864
475	0.3213736075
476	0.3211618235
477	0.3210025824
478	0.3207815899
479	0.3206228415
480	0.3204327642
481	0.3202519265
482	0.3201495759
483	0.3200295303
484	0.3197504465
485	0.3195646901
486	0.3193953847
487	0.319324832
488	0.3191102393
489	0.3189204548
490	0.3187682232
491	0.3185398292
492	0.3184065869
493	0.3182440169
494	0.3180693389
495	0.317895397
496	0.3177266585
497	0.3175309098
498	0.3171828042
499	0.3169910218
500	0.3169791214
501	0.316872858
502	0.3167033527
503	0.3165615144
504	0.3165408643
505	0.3162466489
506	0.3161312259
507	0.3159618051
508	0.3157597298
509	0.3156464853
510	0.3155051588
511	0.3154959038
512	0.3152991492
513	0.3150394715
514	0.3148398102
515	0.3146668149
516	0.3145007459
517	0.3143815004
518	0.3143725583
519	0.3141300108
520	0.3139609464
521	0.3139076944
522	0.3136761203
523	0.3136271675
524	0.3134394379
525	0.3132874064
526	0.3132163038
527	0.3129809557
528	0.3128684815
529	0.3126791819
530	0.3126248354
531	0.3125247598
532	0.3123570579
533	0.3121790565
534	0.3121101693
535	0.3119527249
536	0.3116307347
537	0.3114007931
538	0.3112283581
539	0.3110900844
540	0.3108764085
541	0.3108072396
542	0.3106185205
543	0.310460822
544	0.3102895435
545	0.3102625853
546	0.3102115858
547	0.3099655828
548	0.3098863302
549	0.3096746681
550	0.3095026533
551	0.3094853618
552	0.3093575457
553	0.3091064618
554	0.3089137349
555	0.3088349776
556	0.3085818483
557	0.3084473898
558	0.3082304612
559	0.3081465986
560	0.3079958087
561	0.307875115
562	0.307726049
563	0.307632822
564	0.3074113678
565	0.3073082019
566	0.307158199
567	0.3071074319
568	0.3069148798
569	0.3067425361
570	0.3065928659
571	0.3064502535
572	0.3063869933
573	0.3061600827
574	0.3060109517
575	0.3060065239
576	0.3057696799
577	0.3056073694
578	0.3055002791
579	0.3053654156
580	0.3052734246
581	0.305096067
582	0.3048188686
583	0.3046976701
584	0.3044780543
585	0.3043463443
586	0.3041980864
587	0.3040626035
588	0.3039450792
589	0.3037974992
590	0.3035999157
591	0.3034973973
592	0.3034713622
593	0.3033359786
594	0.3031925156
595	0.3030391835
596	0.3029570068
597	0.3028479323
598	0.3026719045
599	0.3025743556
600	0.3024200688
601	0.3023038315
602	0.3021821561
603	0.302168094
604	0.3020358255
605	0.3020132054
606	0.3019470876
607	0.3018041775
608	0.3017034805
609	0.30160672
610	0.3014812969
611	0.301291221
612	0.3010715501
613	0.3009554843
614	0.300766752
615	0.300658684
616	0.3004592295
617	0.300347891
618	0.3002273442
619	0.3001865288
620	0.300053545
621	0.2999321214
622	0.2998507392
623	0.2996327431
624	0.2994545
625	0.2993144521
626	0.2991835872
627	0.2989915395
628	0.2989122853
629	0.2987807924
630	0.298637443
631	0.2985616517
632	0.2985073057
633	0.2982784119
634	0.2981158217
635	0.2980497957
636	0.2979409456
637	0.2978469496
638	0.2976816727
639	0.2975645557
640	0.2974418821
641	0.2973724824
642	0.2972587823
643	0.2970880521
644	0.2969692902
645	0.2967891615
646	0.2966739949
647	0.2965427254
648	0.2963897036
649	0.2963431341
650	0.2962184149
651	0.2960983323
652	0.2960795797
653	0.2960334482
654	0.2959116601
655	0.2958005824
656	0.2956465862
657	0.2955892822
658	0.2954406925
659	0.2953919807
660	0.2952490254
661	0.2951232074
662	0.2950274686
663	0.2949630189
664	0.294879247
665	0.2947727582
666	0.2946999003
667	0.2946148205
668	0.2944979483
669	0.2943969219
670	0.2943049906
671	0.2941677422
672	0.2941445431
673	0.2939685989
674	0.2938597199
675	0.2937340326
676	0.2936357369
677	0.2933787603
678	0.2932666848
679	0.2930683278
680	0.2930119128
681	0.2929029005
682	0.2927600346
683	0.2927058556
684	0.292684414
685	0.2925699623
686	0.2924273422
687	0.2923336072
688	0.2921922314
689	0.2919917925
690	0.2918855199
691	0.2918617163
692	0.2916877061
693	0.2915638593
694	0.2914907325
695	0.2913506795
696	0.2912281189
697	0.2910815378
698	0.2909654845
699	0.2907926376
700	0.2907034847
701	0.2905750759
702	0.2904512538
703	0.2903420022
704	0.2902499901
705	0.2901093806
706	0.2900202983
707	0.2898951458
708	0.2898154541
709	0.2896750257
710	0.2894711254
711	0.2893731795
712	0.2892554191
713	0.2891143689
714	0.2890086411
715	0.2888795796
716	0.2886898788
717	0.2885400996
718	0.2883663795
719	0.288259993
720	0.2881625215
721	0.2880055869
722	0.2878740747
723	0.2878383583
724	0.2877338047
725	0.2875834314
726	0.2874151302
727	0.2873155358
728	0.2872239126
729	0.2872072498
730	0.2870865253
731	0.2870011911
732	0.286860192
733	0.2868414663
734	0.2867719811
735	0.2866384068
736	0.286490732
737	0.2863389554
738	0.2861536919
739	0.2859388675
740	0.2857706876
741	0.2856707925
742	0.285580534
743	0.2854152043
744	0.2852892598
745	0.2851571365
746	0.2849836757
747	0.2849457709
748	0.28482548
749	0.2846658025
750	0.2846374492
751	0.2846043203
752	0.2844065221
753	0.2843883792
754	0.2842787409
755	0.2841444073
756	0.2839664609
757	0.2838057942
758	0.2837182449
759	0.2836027645
760	0.2835110804
761	0.2834034259
762	0.2833172207
763	0.2832709235
764	0.2831772987
765	0.2830825769
766	0.2829587324
767	0.2828484282
768	0.2828036491
769	0.2826586347
770	0.2825618848
771	0.2825208485
772	0.2824452561
773	0.2822858779
774	0.2820606027
775	0.2819934827
776	0.2818734594
777	0.2817848122
778	0.2816786231
779	0.2815562235
780	0.2814807118
781	0.2813957358
782	0.2813769621
783	0.2812363539
784	0.2812193509
785	0.2810887381
786	0.2810433552
787	0.2810002061
788	0.2809576125
789	0.2808534522
790	0.2806629489
791	0.2805384209
792	0.2804627735
793	0.2803402025
794	0.2802061067
795	0.2800994164
796	0.2800397045
797	0.279938311
798	0.2798577619
799	0.279701499
800	0.2795896915
801	0.2795075985
802	0.2793995617
803	0.2793407736
804	0.2792886501
805	0.279124357
806	0.279040255
807	0.2789565373
808	0.2788398435
809	0.2787389741
810	0.2785830023
811	0.2785282839
812	0.2785105424
813	0.2783325263
814	0.2782610114
815	0.2781802492
816	0.2780299707
817	0.2779563316
818	0.2777881766
819	0.2776262043
820	0.2774626434
821	0.2773581164
822	0.2772748882
823	0.2771924159
824	0.2770787421
825	0.2769270236
826	0.2768104433
827	0.2766655041
828	0.276518461
829	0.2764268081
830	0.2762572944
831	0.2761219446
832	0.2759886267
833	0.2759111754
834	0.2758606493
835	0.2757519571
836	0.2755950725
837	0.2754885503
838	0.2753614109
839	0.2752197453
840	0.2750505322
841	0.2749288453
842	0.2748437466
843	0.2747390048
844	0.274685261
845	0.2745914844
846	0.2744254659
847	0.2744060441
848	0.2743462729
849	0.2741732909
850	0.274099515
851	0.2740121348
852	0.2739847296
853	0.2739009072
854	0.273802209
855	0.2736907705
856	0.2736722346
857	0.2735924281
858	0.2734923141
859	0.2733889897
860	0.2733744328
861	0.2733168844
862	0.2732858859
863	0.2732038533
864	0.2730790763
865	0.2729553787
866	0.2727908923
867	0.2726952332
868	0.2726319535
869	0.2725355271
870	0.2724623493
871	0.2724186177
872	0.2723640264
873	0.2722736561
874	0.2721780058
875	0.2720948008
876	0.2719427291
877	0.2717596666
878	0.2716027019
879	0.271504438
880	0.2714903163
881	0.2713824839
882	0.2712917602
883	0.2712410915
884	0.2710282486
885	0.270844675
886	0.2706773905
887	0.2705848927
888	0.2705712153
889	0.2704886217
890	0.2703641522
891	0.270244483
892	0.2701042456
893	0.2699281599
894	0.2698710673
895	0.2697813367
896	0.2697060802
897	0.2696155328
898	0.2695616827
899	0.2694424276
900	0.2693078088
901	0.2691818652
902	0.2690390355
903	0.2690072977
904	0.2688633536
905	0.2687324417
906	0.2685290348
907	0.2684251193
908	0.2684098249
909	0.2682932794
910	0.2682579492
911	0.268159468
912	0.2680288715
913	0.2679962942
914	0.2678583097
915	0.2677564561
916	0.26767907
917	0.2675569589
918	0.2674142154
919	0.2672579488
920	0.26719943
921	0.2670977086
922	0.2669821858
923	0.2668371959
924	0.266681259
925	0.2665536846
926	0.266459239
927	0.2663842416
928	0.2663107812
929	0.2661933386
930	0.2660739606
931	0.2659869374
932	0.265847809
933	0.2657551755
934	0.2656513439
935	0.2655145397
936	0.2653623089
937	0.2652041168
938	0.2651852045
939	0.265171385
940	0.265100707
941	0.2649604134
942	0.2648295949
943	0.2647311577
944	0.2645885409
945	0.2645045369
946	0.2644884651
947	0.2643477639
948	0.2642042454
949	0.2640814078
950	0.2640451906
951	0.2639349747
952	0.2638453452
953	0.2637896356
954	0.2636281981
955	0.2635363408
956	0.2635206962
957	0.26350014
958	0.263368475
959	0.2632794335
960	0.2632338006
961	0.2631806842
962	0.2630803784
963	0.262972894
964	0.2628448524
965	0.2627339149
966	0.2625580682
967	0.2624911842
968	0.2623526738
969	0.262221236
970	0.2621145067
971	0.2619776831
972	0.2618200934
973	0.261769481
974	0.2617284346
975	0.2616697402
976	0.2615788987
977	0.2614050558
978	0.2613243466
979	0.2612815815
980	0.2611891129
981	0.2611298591
982	0.2610256768
983	0.2610140352
984	0.2608541225
985	0.2607217541
986	0.2606097188
987	0.2605175428
988	0.2604228952
989	0.2603277765
990	0.2601764307
991	0.26004887
992	0.2599091003
993	0.2598084004
994	0.2597372654
995	0.2597241573
996	0.2596355108
997	0.2595487116
998	0.2594843121
999	0.2593647298
